name,inst,key_center,scale_type,is_modemix,orig_prog,sub_prog,inv,bpm,fold,set_type
Trumpet-d4-maj-1451_inv0,Trumpet,d4,maj,false,maj-1451,maj-1451,0,60,19,test
Trumpet-ds4-maj-1451_inv0,Trumpet,ds4,maj,false,maj-1451,maj-1451,0,60,3,train
Trumpet-e4-maj-1451_inv0,Trumpet,e4,maj,false,maj-1451,maj-1451,0,60,15,valid
Trumpet-f4-maj-1451_inv0,Trumpet,f4,maj,false,maj-1451,maj-1451,0,60,5,train
Trumpet-fs4-maj-1451_inv0,Trumpet,fs4,maj,false,maj-1451,maj-1451,0,60,16,valid
Trumpet-g4-maj-1451_inv0,Trumpet,g4,maj,false,maj-1451,maj-1451,0,60,11,train
Trumpet-gs4-maj-1451_inv0,Trumpet,gs4,maj,false,maj-1451,maj-1451,0,60,5,train
Trumpet-a4-maj-1451_inv0,Trumpet,a4,maj,false,maj-1451,maj-1451,0,60,2,train
Trumpet-as4-maj-1451_inv0,Trumpet,as4,maj,false,maj-1451,maj-1451,0,60,15,valid
Trumpet-b4-maj-1451_inv0,Trumpet,b4,maj,false,maj-1451,maj-1451,0,60,18,test
Trumpet-c4-mm1-1451_inv0,Trumpet,c4,maj,true,maj-1451,mm1-1451,0,60,13,train
Trumpet-cs4-mm1-1451_inv0,Trumpet,cs4,maj,true,maj-1451,mm1-1451,0,60,14,train
Trumpet-d4-mm1-1451_inv0,Trumpet,d4,maj,true,maj-1451,mm1-1451,0,60,10,train
Trumpet-ds4-mm1-1451_inv0,Trumpet,ds4,maj,true,maj-1451,mm1-1451,0,60,3,train
Trumpet-e4-mm1-1451_inv0,Trumpet,e4,maj,true,maj-1451,mm1-1451,0,60,2,train
Trumpet-f4-mm1-1451_inv0,Trumpet,f4,maj,true,maj-1451,mm1-1451,0,60,3,train
Trumpet-fs4-mm1-1451_inv0,Trumpet,fs4,maj,true,maj-1451,mm1-1451,0,60,15,valid
Trumpet-g4-mm1-1451_inv0,Trumpet,g4,maj,true,maj-1451,mm1-1451,0,60,14,train
Trumpet-gs4-mm1-1451_inv0,Trumpet,gs4,maj,true,maj-1451,mm1-1451,0,60,4,train
Trumpet-a4-mm1-1451_inv0,Trumpet,a4,maj,true,maj-1451,mm1-1451,0,60,13,train
Trumpet-as4-mm1-1451_inv0,Trumpet,as4,maj,true,maj-1451,mm1-1451,0,60,17,valid
Trumpet-b4-mm1-1451_inv0,Trumpet,b4,maj,true,maj-1451,mm1-1451,0,60,2,train
Trumpet-c4-maj-1465_inv0,Trumpet,c4,maj,false,maj-1465,maj-1465,0,60,20,test
Trumpet-cs4-maj-1465_inv0,Trumpet,cs4,maj,false,maj-1465,maj-1465,0,60,4,train
Trumpet-d4-maj-1465_inv0,Trumpet,d4,maj,false,maj-1465,maj-1465,0,60,9,train
Trumpet-ds4-maj-1465_inv0,Trumpet,ds4,maj,false,maj-1465,maj-1465,0,60,14,train
Trumpet-e4-maj-1465_inv0,Trumpet,e4,maj,false,maj-1465,maj-1465,0,60,4,train
Trumpet-f4-maj-1465_inv0,Trumpet,f4,maj,false,maj-1465,maj-1465,0,60,15,valid
Trumpet-fs4-maj-1465_inv0,Trumpet,fs4,maj,false,maj-1465,maj-1465,0,60,1,train
Trumpet-g4-maj-1465_inv0,Trumpet,g4,maj,false,maj-1465,maj-1465,0,60,6,train
Trumpet-gs4-maj-1465_inv0,Trumpet,gs4,maj,false,maj-1465,maj-1465,0,60,9,train
Trumpet-a4-maj-1465_inv0,Trumpet,a4,maj,false,maj-1465,maj-1465,0,60,7,train
Trumpet-as4-maj-1465_inv0,Trumpet,as4,maj,false,maj-1465,maj-1465,0,60,14,train
Trumpet-b4-maj-1465_inv0,Trumpet,b4,maj,false,maj-1465,maj-1465,0,60,5,train
Trumpet-c4-mm1-1465_inv0,Trumpet,c4,maj,true,maj-1465,mm1-1465,0,60,10,train
Trumpet-cs4-mm1-1465_inv0,Trumpet,cs4,maj,true,maj-1465,mm1-1465,0,60,6,train
Trumpet-d4-mm1-1465_inv0,Trumpet,d4,maj,true,maj-1465,mm1-1465,0,60,20,test
Trumpet-ds4-mm1-1465_inv0,Trumpet,ds4,maj,true,maj-1465,mm1-1465,0,60,18,test
Trumpet-e4-mm1-1465_inv0,Trumpet,e4,maj,true,maj-1465,mm1-1465,0,60,4,train
Trumpet-f4-mm1-1465_inv0,Trumpet,f4,maj,true,maj-1465,mm1-1465,0,60,2,train
Trumpet-fs4-mm1-1465_inv0,Trumpet,fs4,maj,true,maj-1465,mm1-1465,0,60,15,valid
Trumpet-g4-mm1-1465_inv0,Trumpet,g4,maj,true,maj-1465,mm1-1465,0,60,5,train
Trumpet-gs4-mm1-1465_inv0,Trumpet,gs4,maj,true,maj-1465,mm1-1465,0,60,13,train
Trumpet-a4-mm1-1465_inv0,Trumpet,a4,maj,true,maj-1465,mm1-1465,0,60,10,train
Trumpet-as4-mm1-1465_inv0,Trumpet,as4,maj,true,maj-1465,mm1-1465,0,60,13,train
Trumpet-b4-mm1-1465_inv0,Trumpet,b4,maj,true,maj-1465,mm1-1465,0,60,10,train
Trumpet-c4-maj-1564_inv0,Trumpet,c4,maj,false,maj-1564,maj-1564,0,60,17,valid
Trumpet-cs4-maj-1564_inv0,Trumpet,cs4,maj,false,maj-1564,maj-1564,0,60,15,valid
Trumpet-d4-maj-1564_inv0,Trumpet,d4,maj,false,maj-1564,maj-1564,0,60,8,train
Trumpet-ds4-maj-1564_inv0,Trumpet,ds4,maj,false,maj-1564,maj-1564,0,60,7,train
Trumpet-e4-maj-1564_inv0,Trumpet,e4,maj,false,maj-1564,maj-1564,0,60,7,train
Trumpet-f4-maj-1564_inv0,Trumpet,f4,maj,false,maj-1564,maj-1564,0,60,19,test
Trumpet-fs4-maj-1564_inv0,Trumpet,fs4,maj,false,maj-1564,maj-1564,0,60,12,train
Trumpet-g4-maj-1564_inv0,Trumpet,g4,maj,false,maj-1564,maj-1564,0,60,18,test
Trumpet-gs4-maj-1564_inv0,Trumpet,gs4,maj,false,maj-1564,maj-1564,0,60,15,valid
Trumpet-a4-maj-1564_inv0,Trumpet,a4,maj,false,maj-1564,maj-1564,0,60,10,train
Trumpet-as4-maj-1564_inv0,Trumpet,as4,maj,false,maj-1564,maj-1564,0,60,4,train
Trumpet-b4-maj-1564_inv0,Trumpet,b4,maj,false,maj-1564,maj-1564,0,60,11,train
Trumpet-c4-mm1-1564_inv0,Trumpet,c4,maj,true,maj-1564,mm1-1564,0,60,17,valid
Trumpet-cs4-mm1-1564_inv0,Trumpet,cs4,maj,true,maj-1564,mm1-1564,0,60,1,train
Trumpet-d4-mm1-1564_inv0,Trumpet,d4,maj,true,maj-1564,mm1-1564,0,60,2,train
Trumpet-ds4-mm1-1564_inv0,Trumpet,ds4,maj,true,maj-1564,mm1-1564,0,60,1,train
Trumpet-e4-mm1-1564_inv0,Trumpet,e4,maj,true,maj-1564,mm1-1564,0,60,9,train
Trumpet-f4-mm1-1564_inv0,Trumpet,f4,maj,true,maj-1564,mm1-1564,0,60,12,train
Trumpet-fs4-mm1-1564_inv0,Trumpet,fs4,maj,true,maj-1564,mm1-1564,0,60,12,train
Trumpet-g4-mm1-1564_inv0,Trumpet,g4,maj,true,maj-1564,mm1-1564,0,60,7,train
Trumpet-gs4-mm1-1564_inv0,Trumpet,gs4,maj,true,maj-1564,mm1-1564,0,60,3,train
Trumpet-a4-mm1-1564_inv0,Trumpet,a4,maj,true,maj-1564,mm1-1564,0,60,9,train
Trumpet-as4-mm1-1564_inv0,Trumpet,as4,maj,true,maj-1564,mm1-1564,0,60,6,train
Trumpet-b4-mm1-1564_inv0,Trumpet,b4,maj,true,maj-1564,mm1-1564,0,60,17,valid
Trumpet-c4-maj-1645_inv0,Trumpet,c4,maj,false,maj-1645,maj-1645,0,60,2,train
Trumpet-cs4-maj-1645_inv0,Trumpet,cs4,maj,false,maj-1645,maj-1645,0,60,8,train
Trumpet-d4-maj-1645_inv0,Trumpet,d4,maj,false,maj-1645,maj-1645,0,60,7,train
Trumpet-ds4-maj-1645_inv0,Trumpet,ds4,maj,false,maj-1645,maj-1645,0,60,10,train
Trumpet-e4-maj-1645_inv0,Trumpet,e4,maj,false,maj-1645,maj-1645,0,60,10,train
Trumpet-f4-maj-1645_inv0,Trumpet,f4,maj,false,maj-1645,maj-1645,0,60,20,test
Trumpet-fs4-maj-1645_inv0,Trumpet,fs4,maj,false,maj-1645,maj-1645,0,60,1,train
Trumpet-g4-maj-1645_inv0,Trumpet,g4,maj,false,maj-1645,maj-1645,0,60,3,train
Trumpet-gs4-maj-1645_inv0,Trumpet,gs4,maj,false,maj-1645,maj-1645,0,60,3,train
Trumpet-a4-maj-1645_inv0,Trumpet,a4,maj,false,maj-1645,maj-1645,0,60,14,train
Trumpet-as4-maj-1645_inv0,Trumpet,as4,maj,false,maj-1645,maj-1645,0,60,19,test
Trumpet-b4-maj-1645_inv0,Trumpet,b4,maj,false,maj-1645,maj-1645,0,60,11,train
Trumpet-c4-mm1-1645_inv0,Trumpet,c4,maj,true,maj-1645,mm1-1645,0,60,14,train
Trumpet-cs4-mm1-1645_inv0,Trumpet,cs4,maj,true,maj-1645,mm1-1645,0,60,14,train
Trumpet-d4-mm1-1645_inv0,Trumpet,d4,maj,true,maj-1645,mm1-1645,0,60,9,train
Trumpet-ds4-mm1-1645_inv0,Trumpet,ds4,maj,true,maj-1645,mm1-1645,0,60,3,train
Trumpet-e4-mm1-1645_inv0,Trumpet,e4,maj,true,maj-1645,mm1-1645,0,60,2,train
Trumpet-f4-mm1-1645_inv0,Trumpet,f4,maj,true,maj-1645,mm1-1645,0,60,4,train
Trumpet-fs4-mm1-1645_inv0,Trumpet,fs4,maj,true,maj-1645,mm1-1645,0,60,15,valid
Trumpet-g4-mm1-1645_inv0,Trumpet,g4,maj,true,maj-1645,mm1-1645,0,60,13,train
Trumpet-gs4-mm1-1645_inv0,Trumpet,gs4,maj,true,maj-1645,mm1-1645,0,60,12,train
Trumpet-a4-mm1-1645_inv0,Trumpet,a4,maj,true,maj-1645,mm1-1645,0,60,14,train
Trumpet-as4-mm1-1645_inv0,Trumpet,as4,maj,true,maj-1645,mm1-1645,0,60,14,train
Trumpet-b4-mm1-1645_inv0,Trumpet,b4,maj,true,maj-1645,mm1-1645,0,60,2,train
Trumpet-c4-maj-2516_inv0,Trumpet,c4,maj,false,maj-2516,maj-2516,0,60,3,train
Trumpet-cs4-maj-2516_inv0,Trumpet,cs4,maj,false,maj-2516,maj-2516,0,60,9,train
Trumpet-d4-maj-2516_inv0,Trumpet,d4,maj,false,maj-2516,maj-2516,0,60,3,train
Trumpet-ds4-maj-2516_inv0,Trumpet,ds4,maj,false,maj-2516,maj-2516,0,60,6,train
Trumpet-e4-maj-2516_inv0,Trumpet,e4,maj,false,maj-2516,maj-2516,0,60,4,train
Trumpet-f4-maj-2516_inv0,Trumpet,f4,maj,false,maj-2516,maj-2516,0,60,11,train
Trumpet-fs4-maj-2516_inv0,Trumpet,fs4,maj,false,maj-2516,maj-2516,0,60,9,train
Trumpet-g4-maj-2516_inv0,Trumpet,g4,maj,false,maj-2516,maj-2516,0,60,16,valid
Trumpet-gs4-maj-2516_inv0,Trumpet,gs4,maj,false,maj-2516,maj-2516,0,60,9,train
Trumpet-a4-maj-2516_inv0,Trumpet,a4,maj,false,maj-2516,maj-2516,0,60,16,valid
Trumpet-as4-maj-2516_inv0,Trumpet,as4,maj,false,maj-2516,maj-2516,0,60,14,train
Trumpet-b4-maj-2516_inv0,Trumpet,b4,maj,false,maj-2516,maj-2516,0,60,19,test
Trumpet-c4-mm1-2516_inv0,Trumpet,c4,maj,true,maj-2516,mm1-2516,0,60,2,train
Trumpet-cs4-mm1-2516_inv0,Trumpet,cs4,maj,true,maj-2516,mm1-2516,0,60,4,train
Trumpet-d4-mm1-2516_inv0,Trumpet,d4,maj,true,maj-2516,mm1-2516,0,60,5,train
Trumpet-ds4-mm1-2516_inv0,Trumpet,ds4,maj,true,maj-2516,mm1-2516,0,60,3,train
Trumpet-e4-mm1-2516_inv0,Trumpet,e4,maj,true,maj-2516,mm1-2516,0,60,8,train
Trumpet-f4-mm1-2516_inv0,Trumpet,f4,maj,true,maj-2516,mm1-2516,0,60,1,train
Trumpet-fs4-mm1-2516_inv0,Trumpet,fs4,maj,true,maj-2516,mm1-2516,0,60,14,train
Trumpet-g4-mm1-2516_inv0,Trumpet,g4,maj,true,maj-2516,mm1-2516,0,60,8,train
Trumpet-gs4-mm1-2516_inv0,Trumpet,gs4,maj,true,maj-2516,mm1-2516,0,60,5,train
Trumpet-a4-mm1-2516_inv0,Trumpet,a4,maj,true,maj-2516,mm1-2516,0,60,3,train
Trumpet-as4-mm1-2516_inv0,Trumpet,as4,maj,true,maj-2516,mm1-2516,0,60,5,train
Trumpet-b4-mm1-2516_inv0,Trumpet,b4,maj,true,maj-2516,mm1-2516,0,60,18,test
Trumpet-c4-maj-4156_inv0,Trumpet,c4,maj,false,maj-4156,maj-4156,0,60,19,test
Trumpet-cs4-maj-4156_inv0,Trumpet,cs4,maj,false,maj-4156,maj-4156,0,60,1,train
Trumpet-d4-maj-4156_inv0,Trumpet,d4,maj,false,maj-4156,maj-4156,0,60,13,train
Trumpet-ds4-maj-4156_inv0,Trumpet,ds4,maj,false,maj-4156,maj-4156,0,60,19,test
Trumpet-e4-maj-4156_inv0,Trumpet,e4,maj,false,maj-4156,maj-4156,0,60,13,train
Trumpet-f4-maj-4156_inv0,Trumpet,f4,maj,false,maj-4156,maj-4156,0,60,9,train
Trumpet-fs4-maj-4156_inv0,Trumpet,fs4,maj,false,maj-4156,maj-4156,0,60,2,train
Trumpet-g4-maj-4156_inv0,Trumpet,g4,maj,false,maj-4156,maj-4156,0,60,10,train
Trumpet-gs4-maj-4156_inv0,Trumpet,gs4,maj,false,maj-4156,maj-4156,0,60,14,train
Trumpet-a4-maj-4156_inv0,Trumpet,a4,maj,false,maj-4156,maj-4156,0,60,20,test
Trumpet-as4-maj-4156_inv0,Trumpet,as4,maj,false,maj-4156,maj-4156,0,60,19,test
Trumpet-b4-maj-4156_inv0,Trumpet,b4,maj,false,maj-4156,maj-4156,0,60,6,train
Trumpet-c4-mm1-4156_inv0,Trumpet,c4,maj,true,maj-4156,mm1-4156,0,60,10,train
Trumpet-cs4-mm1-4156_inv0,Trumpet,cs4,maj,true,maj-4156,mm1-4156,0,60,1,train
Trumpet-d4-mm1-4156_inv0,Trumpet,d4,maj,true,maj-4156,mm1-4156,0,60,16,valid
Trumpet-ds4-mm1-4156_inv0,Trumpet,ds4,maj,true,maj-4156,mm1-4156,0,60,3,train
Trumpet-e4-mm1-4156_inv0,Trumpet,e4,maj,true,maj-4156,mm1-4156,0,60,12,train
Trumpet-f4-mm1-4156_inv0,Trumpet,f4,maj,true,maj-4156,mm1-4156,0,60,14,train
Trumpet-fs4-mm1-4156_inv0,Trumpet,fs4,maj,true,maj-4156,mm1-4156,0,60,6,train
Trumpet-g4-mm1-4156_inv0,Trumpet,g4,maj,true,maj-4156,mm1-4156,0,60,18,test
Trumpet-gs4-mm1-4156_inv0,Trumpet,gs4,maj,true,maj-4156,mm1-4156,0,60,10,train
Trumpet-a4-mm1-4156_inv0,Trumpet,a4,maj,true,maj-4156,mm1-4156,0,60,15,valid
Trumpet-as4-mm1-4156_inv0,Trumpet,as4,maj,true,maj-4156,mm1-4156,0,60,2,train
Trumpet-b4-mm1-4156_inv0,Trumpet,b4,maj,true,maj-4156,mm1-4156,0,60,10,train
Trumpet-c4-maj-5415_inv0,Trumpet,c4,maj,false,maj-5415,maj-5415,0,60,7,train
Trumpet-cs4-maj-5415_inv0,Trumpet,cs4,maj,false,maj-5415,maj-5415,0,60,17,valid
Trumpet-d4-maj-5415_inv0,Trumpet,d4,maj,false,maj-5415,maj-5415,0,60,3,train
Trumpet-ds4-maj-5415_inv0,Trumpet,ds4,maj,false,maj-5415,maj-5415,0,60,6,train
Trumpet-e4-maj-5415_inv0,Trumpet,e4,maj,false,maj-5415,maj-5415,0,60,4,train
Trumpet-f4-maj-5415_inv0,Trumpet,f4,maj,false,maj-5415,maj-5415,0,60,1,train
Trumpet-fs4-maj-5415_inv0,Trumpet,fs4,maj,false,maj-5415,maj-5415,0,60,15,valid
Trumpet-g4-maj-5415_inv0,Trumpet,g4,maj,false,maj-5415,maj-5415,0,60,2,train
Trumpet-gs4-maj-5415_inv0,Trumpet,gs4,maj,false,maj-5415,maj-5415,0,60,7,train
Trumpet-a4-maj-5415_inv0,Trumpet,a4,maj,false,maj-5415,maj-5415,0,60,6,train
Trumpet-as4-maj-5415_inv0,Trumpet,as4,maj,false,maj-5415,maj-5415,0,60,15,valid
Trumpet-b4-maj-5415_inv0,Trumpet,b4,maj,false,maj-5415,maj-5415,0,60,14,train
Trumpet-c4-mm1-5415_inv0,Trumpet,c4,maj,true,maj-5415,mm1-5415,0,60,16,valid
Trumpet-cs4-mm1-5415_inv0,Trumpet,cs4,maj,true,maj-5415,mm1-5415,0,60,7,train
Trumpet-d4-mm1-5415_inv0,Trumpet,d4,maj,true,maj-5415,mm1-5415,0,60,13,train
Trumpet-ds4-mm1-5415_inv0,Trumpet,ds4,maj,true,maj-5415,mm1-5415,0,60,5,train
Trumpet-e4-mm1-5415_inv0,Trumpet,e4,maj,true,maj-5415,mm1-5415,0,60,16,valid
Trumpet-f4-mm1-5415_inv0,Trumpet,f4,maj,true,maj-5415,mm1-5415,0,60,14,train
Trumpet-fs4-mm1-5415_inv0,Trumpet,fs4,maj,true,maj-5415,mm1-5415,0,60,11,train
Trumpet-g4-mm1-5415_inv0,Trumpet,g4,maj,true,maj-5415,mm1-5415,0,60,15,valid
Trumpet-gs4-mm1-5415_inv0,Trumpet,gs4,maj,true,maj-5415,mm1-5415,0,60,19,test
Trumpet-a4-mm1-5415_inv0,Trumpet,a4,maj,true,maj-5415,mm1-5415,0,60,7,train
Trumpet-as4-mm1-5415_inv0,Trumpet,as4,maj,true,maj-5415,mm1-5415,0,60,16,valid
Trumpet-b4-mm1-5415_inv0,Trumpet,b4,maj,true,maj-5415,mm1-5415,0,60,12,train
Trumpet-c4-maj-5641_inv0,Trumpet,c4,maj,false,maj-5641,maj-5641,0,60,5,train
Trumpet-cs4-maj-5641_inv0,Trumpet,cs4,maj,false,maj-5641,maj-5641,0,60,3,train
Trumpet-d4-maj-5641_inv0,Trumpet,d4,maj,false,maj-5641,maj-5641,0,60,10,train
Trumpet-ds4-maj-5641_inv0,Trumpet,ds4,maj,false,maj-5641,maj-5641,0,60,4,train
Trumpet-e4-maj-5641_inv0,Trumpet,e4,maj,false,maj-5641,maj-5641,0,60,11,train
Trumpet-f4-maj-5641_inv0,Trumpet,f4,maj,false,maj-5641,maj-5641,0,60,19,test
Trumpet-fs4-maj-5641_inv0,Trumpet,fs4,maj,false,maj-5641,maj-5641,0,60,12,train
Trumpet-g4-maj-5641_inv0,Trumpet,g4,maj,false,maj-5641,maj-5641,0,60,6,train
Trumpet-gs4-maj-5641_inv0,Trumpet,gs4,maj,false,maj-5641,maj-5641,0,60,14,train
Trumpet-a4-maj-5641_inv0,Trumpet,a4,maj,false,maj-5641,maj-5641,0,60,14,train
Trumpet-as4-maj-5641_inv0,Trumpet,as4,maj,false,maj-5641,maj-5641,0,60,14,train
Trumpet-b4-maj-5641_inv0,Trumpet,b4,maj,false,maj-5641,maj-5641,0,60,7,train
Trumpet-c4-mm1-5641_inv0,Trumpet,c4,maj,true,maj-5641,mm1-5641,0,60,10,train
Trumpet-cs4-mm1-5641_inv0,Trumpet,cs4,maj,true,maj-5641,mm1-5641,0,60,4,train
Trumpet-d4-mm1-5641_inv0,Trumpet,d4,maj,true,maj-5641,mm1-5641,0,60,18,test
Trumpet-ds4-mm1-5641_inv0,Trumpet,ds4,maj,true,maj-5641,mm1-5641,0,60,7,train
Trumpet-e4-mm1-5641_inv0,Trumpet,e4,maj,true,maj-5641,mm1-5641,0,60,1,train
Trumpet-f4-mm1-5641_inv0,Trumpet,f4,maj,true,maj-5641,mm1-5641,0,60,14,train
Trumpet-fs4-mm1-5641_inv0,Trumpet,fs4,maj,true,maj-5641,mm1-5641,0,60,18,test
Trumpet-g4-mm1-5641_inv0,Trumpet,g4,maj,true,maj-5641,mm1-5641,0,60,19,test
Trumpet-gs4-mm1-5641_inv0,Trumpet,gs4,maj,true,maj-5641,mm1-5641,0,60,20,test
Trumpet-a4-mm1-5641_inv0,Trumpet,a4,maj,true,maj-5641,mm1-5641,0,60,1,train
Trumpet-as4-mm1-5641_inv0,Trumpet,as4,maj,true,maj-5641,mm1-5641,0,60,16,valid
Trumpet-b4-mm1-5641_inv0,Trumpet,b4,maj,true,maj-5641,mm1-5641,0,60,17,valid
Trumpet-c4-maj-6415_inv0,Trumpet,c4,maj,false,maj-6415,maj-6415,0,60,1,train
Trumpet-cs4-maj-6415_inv0,Trumpet,cs4,maj,false,maj-6415,maj-6415,0,60,16,valid
Trumpet-d4-maj-6415_inv0,Trumpet,d4,maj,false,maj-6415,maj-6415,0,60,8,train
Trumpet-ds4-maj-6415_inv0,Trumpet,ds4,maj,false,maj-6415,maj-6415,0,60,4,train
Trumpet-e4-maj-6415_inv0,Trumpet,e4,maj,false,maj-6415,maj-6415,0,60,16,valid
Trumpet-f4-maj-6415_inv0,Trumpet,f4,maj,false,maj-6415,maj-6415,0,60,18,test
Trumpet-fs4-maj-6415_inv0,Trumpet,fs4,maj,false,maj-6415,maj-6415,0,60,19,test
Trumpet-g4-maj-6415_inv0,Trumpet,g4,maj,false,maj-6415,maj-6415,0,60,6,train
Trumpet-gs4-maj-6415_inv0,Trumpet,gs4,maj,false,maj-6415,maj-6415,0,60,7,train
Trumpet-a4-maj-6415_inv0,Trumpet,a4,maj,false,maj-6415,maj-6415,0,60,6,train
Trumpet-as4-maj-6415_inv0,Trumpet,as4,maj,false,maj-6415,maj-6415,0,60,12,train
Trumpet-b4-maj-6415_inv0,Trumpet,b4,maj,false,maj-6415,maj-6415,0,60,3,train
Trumpet-c4-mm1-6415_inv0,Trumpet,c4,maj,true,maj-6415,mm1-6415,0,60,20,test
Trumpet-cs4-mm1-6415_inv0,Trumpet,cs4,maj,true,maj-6415,mm1-6415,0,60,11,train
Trumpet-d4-mm1-6415_inv0,Trumpet,d4,maj,true,maj-6415,mm1-6415,0,60,5,train
Trumpet-ds4-mm1-6415_inv0,Trumpet,ds4,maj,true,maj-6415,mm1-6415,0,60,16,valid
Trumpet-e4-mm1-6415_inv0,Trumpet,e4,maj,true,maj-6415,mm1-6415,0,60,16,valid
Trumpet-f4-mm1-6415_inv0,Trumpet,f4,maj,true,maj-6415,mm1-6415,0,60,5,train
Trumpet-fs4-mm1-6415_inv0,Trumpet,fs4,maj,true,maj-6415,mm1-6415,0,60,1,train
Trumpet-g4-mm1-6415_inv0,Trumpet,g4,maj,true,maj-6415,mm1-6415,0,60,1,train
Trumpet-gs4-mm1-6415_inv0,Trumpet,gs4,maj,true,maj-6415,mm1-6415,0,60,19,test
Trumpet-a4-mm1-6415_inv0,Trumpet,a4,maj,true,maj-6415,mm1-6415,0,60,3,train
Trumpet-as4-mm1-6415_inv0,Trumpet,as4,maj,true,maj-6415,mm1-6415,0,60,18,test
Trumpet-b4-mm1-6415_inv0,Trumpet,b4,maj,true,maj-6415,mm1-6415,0,60,19,test
Trombone-c4-maj-1451_inv0,Trombone,c4,maj,false,maj-1451,maj-1451,0,60,7,train
Trombone-cs4-maj-1451_inv0,Trombone,cs4,maj,false,maj-1451,maj-1451,0,60,14,train
Trombone-d4-maj-1451_inv0,Trombone,d4,maj,false,maj-1451,maj-1451,0,60,7,train
Trombone-ds4-maj-1451_inv0,Trombone,ds4,maj,false,maj-1451,maj-1451,0,60,14,train
Trombone-e4-maj-1451_inv0,Trombone,e4,maj,false,maj-1451,maj-1451,0,60,19,test
Trombone-f4-maj-1451_inv0,Trombone,f4,maj,false,maj-1451,maj-1451,0,60,16,valid
Trombone-fs4-maj-1451_inv0,Trombone,fs4,maj,false,maj-1451,maj-1451,0,60,1,train
Trombone-g4-maj-1451_inv0,Trombone,g4,maj,false,maj-1451,maj-1451,0,60,16,valid
Trombone-gs4-maj-1451_inv0,Trombone,gs4,maj,false,maj-1451,maj-1451,0,60,5,train
Trombone-a4-maj-1451_inv0,Trombone,a4,maj,false,maj-1451,maj-1451,0,60,15,valid
Trombone-as4-maj-1451_inv0,Trombone,as4,maj,false,maj-1451,maj-1451,0,60,11,train
Trombone-b4-maj-1451_inv0,Trombone,b4,maj,false,maj-1451,maj-1451,0,60,10,train
Trombone-c4-mm1-1451_inv0,Trombone,c4,maj,true,maj-1451,mm1-1451,0,60,1,train
Trombone-cs4-mm1-1451_inv0,Trombone,cs4,maj,true,maj-1451,mm1-1451,0,60,6,train
Trombone-d4-mm1-1451_inv0,Trombone,d4,maj,true,maj-1451,mm1-1451,0,60,8,train
Trombone-ds4-mm1-1451_inv0,Trombone,ds4,maj,true,maj-1451,mm1-1451,0,60,3,train
Trombone-e4-mm1-1451_inv0,Trombone,e4,maj,true,maj-1451,mm1-1451,0,60,8,train
Trombone-f4-mm1-1451_inv0,Trombone,f4,maj,true,maj-1451,mm1-1451,0,60,8,train
Trombone-fs4-mm1-1451_inv0,Trombone,fs4,maj,true,maj-1451,mm1-1451,0,60,15,valid
Trombone-g4-mm1-1451_inv0,Trombone,g4,maj,true,maj-1451,mm1-1451,0,60,14,train
Trombone-gs4-mm1-1451_inv0,Trombone,gs4,maj,true,maj-1451,mm1-1451,0,60,11,train
Trombone-a4-mm1-1451_inv0,Trombone,a4,maj,true,maj-1451,mm1-1451,0,60,20,test
Trombone-as4-mm1-1451_inv0,Trombone,as4,maj,true,maj-1451,mm1-1451,0,60,14,train
Trombone-b4-mm1-1451_inv0,Trombone,b4,maj,true,maj-1451,mm1-1451,0,60,3,train
Trombone-c4-maj-1465_inv0,Trombone,c4,maj,false,maj-1465,maj-1465,0,60,2,train
Trombone-cs4-maj-1465_inv0,Trombone,cs4,maj,false,maj-1465,maj-1465,0,60,6,train
Trombone-d4-maj-1465_inv0,Trombone,d4,maj,false,maj-1465,maj-1465,0,60,13,train
Trombone-ds4-maj-1465_inv0,Trombone,ds4,maj,false,maj-1465,maj-1465,0,60,2,train
Trombone-e4-maj-1465_inv0,Trombone,e4,maj,false,maj-1465,maj-1465,0,60,7,train
Trombone-f4-maj-1465_inv0,Trombone,f4,maj,false,maj-1465,maj-1465,0,60,8,train
Trombone-fs4-maj-1465_inv0,Trombone,fs4,maj,false,maj-1465,maj-1465,0,60,18,test
Trombone-g4-maj-1465_inv0,Trombone,g4,maj,false,maj-1465,maj-1465,0,60,18,test
Trombone-gs4-maj-1465_inv0,Trombone,gs4,maj,false,maj-1465,maj-1465,0,60,4,train
Trombone-a4-maj-1465_inv0,Trombone,a4,maj,false,maj-1465,maj-1465,0,60,10,train
Trombone-as4-maj-1465_inv0,Trombone,as4,maj,false,maj-1465,maj-1465,0,60,15,valid
Trombone-b4-maj-1465_inv0,Trombone,b4,maj,false,maj-1465,maj-1465,0,60,14,train
Trombone-c4-mm1-1465_inv0,Trombone,c4,maj,true,maj-1465,mm1-1465,0,60,16,valid
Trombone-cs4-mm1-1465_inv0,Trombone,cs4,maj,true,maj-1465,mm1-1465,0,60,17,valid
Trombone-d4-mm1-1465_inv0,Trombone,d4,maj,true,maj-1465,mm1-1465,0,60,8,train
Trombone-ds4-mm1-1465_inv0,Trombone,ds4,maj,true,maj-1465,mm1-1465,0,60,18,test
Trombone-e4-mm1-1465_inv0,Trombone,e4,maj,true,maj-1465,mm1-1465,0,60,20,test
Trombone-f4-mm1-1465_inv0,Trombone,f4,maj,true,maj-1465,mm1-1465,0,60,8,train
