sampling_rate,midi_note_val,root_note_name,midi_category,path,register,root_note_pitch_class,octave,root_note_is_accidental,midi_program_name,midi_program_num,name,fold,set_type
44100,40,E,Reed Timbres,40_1_E_70_Bassoon.wav,1,4,3,false,Bassoon,70,40_1_E_70_Bassoon,16,valid
44100,40,E,Reed Timbres,40_1_E_71_Clarinet.wav,1,4,3,false,Clarinet,71,40_1_E_71_Clarinet,20,test
44100,40,E,Pipe Timbres,40_1_E_72_Piccolo.wav,1,4,3,false,Piccolo,72,40_1_E_72_Piccolo,2,train
44100,40,E,Pipe Timbres,40_1_E_73_Flute.wav,1,4,3,false,Flute,73,40_1_E_73_Flute,7,train
44100,40,E,Pipe Timbres,40_1_E_74_Recorder.wav,1,4,3,false,Recorder,74,40_1_E_74_Recorder,19,test
44100,40,E,Pipe Timbres,40_1_E_75_Pan_Flute.wav,1,4,3,false,Pan Flute,75,40_1_E_75_Pan_Flute,12,train
44100,40,E,Pipe Timbres,40_1_E_76_Bottle_Blow.wav,1,4,3,false,Bottle Blow,76,40_1_E_76_Bottle_Blow,17,valid
44100,40,E,Pipe Timbres,40_1_E_79_Ocarina.wav,1,4,3,false,Ocarina,79,40_1_E_79_Ocarina,3,train
44100,40,E,Synth Lead,40_1_E_80_Square_Wave_Lead.wav,1,4,3,false,Square Wave Lead,80,40_1_E_80_Square_Wave_Lead,10,train
44100,40,E,Synth Lead,40_1_E_81_Sawtooth_Wave_Lead.wav,1,4,3,false,Sawtooth Wave Lead,81,40_1_E_81_Sawtooth_Wave_Lead,9,train
44100,40,E,Synth Lead,40_1_E_82_Calliope_Lead.wav,1,4,3,false,Calliope Lead,82,40_1_E_82_Calliope_Lead,15,valid
44100,40,E,Synth Lead,40_1_E_83_Chiff_Lead.wav,1,4,3,false,Chiff Lead,83,40_1_E_83_Chiff_Lead,20,test
44100,40,E,Synth Lead,40_1_E_84_Charang_Lead.wav,1,4,3,false,Charang Lead,84,40_1_E_84_Charang_Lead,4,train
44100,40,E,Synth Lead,40_1_E_85_Voice_Lead.wav,1,4,3,false,Voice Lead,85,40_1_E_85_Voice_Lead,18,test
44100,40,E,Synth Lead,40_1_E_87_Bass_Lead.wav,1,4,3,false,Bass Lead,87,40_1_E_87_Bass_Lead,3,train
44100,40,E,Synth Pad,40_1_E_88_New_Age_Pad.wav,1,4,3,false,New Age Pad,88,40_1_E_88_New_Age_Pad,8,train
44100,40,E,Synth Pad,40_1_E_89_Warm_Pad.wav,1,4,3,false,Warm Pad,89,40_1_E_89_Warm_Pad,1,train
44100,40,E,Synth Pad,40_1_E_90_Polysynth_Pad.wav,1,4,3,false,Polysynth Pad,90,40_1_E_90_Polysynth_Pad,18,test
44100,40,E,Synth Pad,40_1_E_91_Choir_Pad.wav,1,4,3,false,Choir Pad,91,40_1_E_91_Choir_Pad,5,train
44100,40,E,Synth Pad,40_1_E_92_Bowed_Pad.wav,1,4,3,false,Bowed Pad,92,40_1_E_92_Bowed_Pad,2,train
44100,40,E,Synth Pad,40_1_E_93_Metallic_Pad.wav,1,4,3,false,Metallic Pad,93,40_1_E_93_Metallic_Pad,10,train
44100,40,E,Synth Pad,40_1_E_94_Halo_Pad.wav,1,4,3,false,Halo Pad,94,40_1_E_94_Halo_Pad,6,train
44100,40,E,Synth Pad,40_1_E_95_Sweep_Pad.wav,1,4,3,false,Sweep Pad,95,40_1_E_95_Sweep_Pad,18,test
44100,40,E,Ethnic Timbres,40_1_E_104_Sitar.wav,1,4,3,false,Sitar,104,40_1_E_104_Sitar,10,train
44100,40,E,Ethnic Timbres,40_1_E_105_Banjo.wav,1,4,3,false,Banjo,105,40_1_E_105_Banjo,19,test
44100,40,E,Ethnic Timbres,40_1_E_106_Shamisen.wav,1,4,3,false,Shamisen,106,40_1_E_106_Shamisen,14,train
44100,40,E,Ethnic Timbres,40_1_E_107_Koto.wav,1,4,3,false,Koto,107,40_1_E_107_Koto,14,train
44100,40,E,Ethnic Timbres,40_1_E_108_Kalimba.wav,1,4,3,false,Kalimba,108,40_1_E_108_Kalimba,17,valid
44100,40,E,Ethnic Timbres,40_1_E_109_Bagpipe.wav,1,4,3,false,Bagpipe,109,40_1_E_109_Bagpipe,17,valid
44100,40,E,Ethnic Timbres,40_1_E_110_Fiddle.wav,1,4,3,false,Fiddle,110,40_1_E_110_Fiddle,14,train
44100,40,E,Ethnic Timbres,40_1_E_111_Shanai.wav,1,4,3,false,Shanai,111,40_1_E_111_Shanai,20,test
44100,41,F,Piano Timbres,41_1_F_0_Acoustic_Grand_Piano.wav,1,5,3,false,Acoustic Grand Piano,0,41_1_F_0_Acoustic_Grand_Piano,19,test
44100,41,F,Piano Timbres,41_1_F_1_Bright_Acoustic_Piano.wav,1,5,3,false,Bright Acoustic Piano,1,41_1_F_1_Bright_Acoustic_Piano,15,valid
44100,41,F,Piano Timbres,41_1_F_2_Electric_Grand_Piano.wav,1,5,3,false,Electric Grand Piano,2,41_1_F_2_Electric_Grand_Piano,9,train
44100,41,F,Piano Timbres,41_1_F_3_Honky-tonk_Piano.wav,1,5,3,false,Honky-tonk Piano,3,41_1_F_3_Honky-tonk_Piano,13,train
44100,41,F,Piano Timbres,41_1_F_4_Rhodes_Piano.wav,1,5,3,false,Rhodes Piano,4,41_1_F_4_Rhodes_Piano,14,train
44100,41,F,Piano Timbres,41_1_F_5_Chorused_Piano.wav,1,5,3,false,Chorused Piano,5,41_1_F_5_Chorused_Piano,3,train
44100,41,F,Piano Timbres,41_1_F_6_Harpsichord.wav,1,5,3,false,Harpsichord,6,41_1_F_6_Harpsichord,16,valid
44100,41,F,Piano Timbres,41_1_F_7_Clavinet.wav,1,5,3,false,Clavinet,7,41_1_F_7_Clavinet,10,train
44100,41,F,Chromatic Percussion,41_1_F_10_Music_Box.wav,1,5,3,false,Music Box,10,41_1_F_10_Music_Box,16,valid
44100,41,F,Chromatic Percussion,41_1_F_11_Vibraphone.wav,1,5,3,false,Vibraphone,11,41_1_F_11_Vibraphone,20,test
44100,41,F,Chromatic Percussion,41_1_F_12_Marimba.wav,1,5,3,false,Marimba,12,41_1_F_12_Marimba,7,train
44100,41,F,Chromatic Percussion,41_1_F_13_Xylophone.wav,1,5,3,false,Xylophone,13,41_1_F_13_Xylophone,6,train
44100,41,F,Chromatic Percussion,41_1_F_15_Dulcimer.wav,1,5,3,false,Dulcimer,15,41_1_F_15_Dulcimer,11,train
44100,41,F,Organ Timbres,41_1_F_16_Hammond_Organ.wav,1,5,3,false,Hammond Organ,16,41_1_F_16_Hammond_Organ,12,train
44100,41,F,Organ Timbres,41_1_F_17_Percussive_Organ.wav,1,5,3,false,Percussive Organ,17,41_1_F_17_Percussive_Organ,6,train
44100,41,F,Organ Timbres,41_1_F_18_Rock_Organ.wav,1,5,3,false,Rock Organ,18,41_1_F_18_Rock_Organ,12,train
44100,41,F,Organ Timbres,41_1_F_19_Church_Organ.wav,1,5,3,false,Church Organ,19,41_1_F_19_Church_Organ,20,test
44100,41,F,Organ Timbres,41_1_F_20_Reed_Organ.wav,1,5,3,false,Reed Organ,20,41_1_F_20_Reed_Organ,20,test
44100,41,F,Guitar Timbres,41_1_F_24_Acoustic_Nylon_Guitar.wav,1,5,3,false,Acoustic Nylon Guitar,24,41_1_F_24_Acoustic_Nylon_Guitar,11,train
44100,41,F,Guitar Timbres,41_1_F_25_Acoustic_Steel_Guitar.wav,1,5,3,false,Acoustic Steel Guitar,25,41_1_F_25_Acoustic_Steel_Guitar,8,train
44100,41,F,Guitar Timbres,41_1_F_26_Electric_Jazz_Guitar.wav,1,5,3,false,Electric Jazz Guitar,26,41_1_F_26_Electric_Jazz_Guitar,4,train
44100,41,F,Guitar Timbres,41_1_F_27_Electric_Clean_Guitar.wav,1,5,3,false,Electric Clean Guitar,27,41_1_F_27_Electric_Clean_Guitar,9,train
44100,41,F,Guitar Timbres,41_1_F_28_Electric_Muted_Guitar.wav,1,5,3,false,Electric Muted Guitar,28,41_1_F_28_Electric_Muted_Guitar,6,train
44100,41,F,Guitar Timbres,41_1_F_29_Overdriven_Guitar.wav,1,5,3,false,Overdriven Guitar,29,41_1_F_29_Overdriven_Guitar,9,train
44100,41,F,Guitar Timbres,41_1_F_30_Distortion_Guitar.wav,1,5,3,false,Distortion Guitar,30,41_1_F_30_Distortion_Guitar,8,train
44100,41,F,Bass Timbres,41_1_F_32_Acoustic_Bass.wav,1,5,3,false,Acoustic Bass,32,41_1_F_32_Acoustic_Bass,17,valid
44100,41,F,Bass Timbres,41_1_F_33_Fingered_Electric_Bass.wav,1,5,3,false,Fingered Electric Bass,33,41_1_F_33_Fingered_Electric_Bass,8,train
44100,41,F,Bass Timbres,41_1_F_34_Plucked_Electric_Bass.wav,1,5,3,false,Plucked Electric Bass,34,41_1_F_34_Plucked_Electric_Bass,7,train
44100,41,F,Bass Timbres,41_1_F_35_Fretless_Bass.wav,1,5,3,false,Fretless Bass,35,41_1_F_35_Fretless_Bass,14,train
44100,41,F,Bass Timbres,41_1_F_36_Slap_Bass_1.wav,1,5,3,false,Slap Bass 1,36,41_1_F_36_Slap_Bass_1,11,train
44100,41,F,Bass Timbres,41_1_F_37_Slap_Bass_2.wav,1,5,3,false,Slap Bass 2,37,41_1_F_37_Slap_Bass_2,5,train
44100,41,F,Bass Timbres,41_1_F_38_Synth_Bass_1.wav,1,5,3,false,Synth Bass 1,38,41_1_F_38_Synth_Bass_1,19,test
44100,41,F,Bass Timbres,41_1_F_39_Synth_Bass_2.wav,1,5,3,false,Synth Bass 2,39,41_1_F_39_Synth_Bass_2,4,train
44100,41,F,String Timbres,41_1_F_40_Violin.wav,1,5,3,false,Violin,40,41_1_F_40_Violin,20,test
44100,41,F,String Timbres,41_1_F_41_Viola.wav,1,5,3,false,Viola,41,41_1_F_41_Viola,17,valid
44100,41,F,String Timbres,41_1_F_42_Cello.wav,1,5,3,false,Cello,42,41_1_F_42_Cello,20,test
44100,41,F,String Timbres,41_1_F_43_Contrabass.wav,1,5,3,false,Contrabass,43,41_1_F_43_Contrabass,11,train
44100,41,F,String Timbres,41_1_F_44_Tremolo_Strings.wav,1,5,3,false,Tremolo Strings,44,41_1_F_44_Tremolo_Strings,17,valid
44100,41,F,String Timbres,41_1_F_45_Pizzicato_Strings.wav,1,5,3,false,Pizzicato Strings,45,41_1_F_45_Pizzicato_Strings,17,valid
44100,41,F,String Timbres,41_1_F_46_Orchestral_Harp.wav,1,5,3,false,Orchestral Harp,46,41_1_F_46_Orchestral_Harp,11,train
44100,41,F,Ensemble Timbres,41_1_F_48_String_Ensemble_1.wav,1,5,3,false,String Ensemble 1,48,41_1_F_48_String_Ensemble_1,15,valid
44100,41,F,Ensemble Timbres,41_1_F_49_String_Ensemble_2.wav,1,5,3,false,String Ensemble 2,49,41_1_F_49_String_Ensemble_2,4,train
44100,41,F,Ensemble Timbres,41_1_F_50_Synth_Strings_1.wav,1,5,3,false,Synth Strings 1,50,41_1_F_50_Synth_Strings_1,3,train
44100,41,F,Ensemble Timbres,41_1_F_51_Synth_Strings_2.wav,1,5,3,false,Synth Strings 2,51,41_1_F_51_Synth_Strings_2,13,train
44100,41,F,Ensemble Timbres,"41_1_F_52_Choir_""Aah"".wav",1,5,3,false,"Choir ""Aah""",52,"41_1_F_52_Choir_""Aah""",18,test
44100,41,F,Ensemble Timbres,"41_1_F_53_Choir_""Ooh"".wav",1,5,3,false,"Choir ""Ooh""",53,"41_1_F_53_Choir_""Ooh""",13,train
44100,41,F,Ensemble Timbres,41_1_F_54_Synth_Voice.wav,1,5,3,false,Synth Voice,54,41_1_F_54_Synth_Voice,19,test
44100,41,F,Brass Timbres,41_1_F_56_Trumpet.wav,1,5,3,false,Trumpet,56,41_1_F_56_Trumpet,1,train
44100,41,F,Brass Timbres,41_1_F_57_Trombone.wav,1,5,3,false,Trombone,57,41_1_F_57_Trombone,10,train
44100,41,F,Brass Timbres,41_1_F_58_Tuba.wav,1,5,3,false,Tuba,58,41_1_F_58_Tuba,14,train
44100,41,F,Brass Timbres,41_1_F_59_Muted_Trumpet.wav,1,5,3,false,Muted Trumpet,59,41_1_F_59_Muted_Trumpet,6,train
44100,41,F,Brass Timbres,41_1_F_60_French_Horn.wav,1,5,3,false,French Horn,60,41_1_F_60_French_Horn,11,train
44100,41,F,Brass Timbres,41_1_F_61_Brass_Section.wav,1,5,3,false,Brass Section,61,41_1_F_61_Brass_Section,4,train
44100,41,F,Brass Timbres,41_1_F_62_Synth_Brass_1.wav,1,5,3,false,Synth Brass 1,62,41_1_F_62_Synth_Brass_1,15,valid
44100,41,F,Brass Timbres,41_1_F_63_Synth_Brass_2.wav,1,5,3,false,Synth Brass 2,63,41_1_F_63_Synth_Brass_2,16,valid
44100,41,F,Reed Timbres,41_1_F_64_Soprano_Sax.wav,1,5,3,false,Soprano Sax,64,41_1_F_64_Soprano_Sax,3,train
44100,41,F,Reed Timbres,41_1_F_65_Alto_Sax.wav,1,5,3,false,Alto Sax,65,41_1_F_65_Alto_Sax,15,valid
44100,41,F,Reed Timbres,41_1_F_66_Tenor_Sax.wav,1,5,3,false,Tenor Sax,66,41_1_F_66_Tenor_Sax,4,train
44100,41,F,Reed Timbres,41_1_F_67_Baritone_Sax.wav,1,5,3,false,Baritone Sax,67,41_1_F_67_Baritone_Sax,9,train
44100,41,F,Reed Timbres,41_1_F_68_Oboe.wav,1,5,3,false,Oboe,68,41_1_F_68_Oboe,16,valid
44100,41,F,Reed Timbres,41_1_F_69_English_Horn.wav,1,5,3,false,English Horn,69,41_1_F_69_English_Horn,5,train
44100,41,F,Reed Timbres,41_1_F_70_Bassoon.wav,1,5,3,false,Bassoon,70,41_1_F_70_Bassoon,8,train
44100,41,F,Reed Timbres,41_1_F_71_Clarinet.wav,1,5,3,false,Clarinet,71,41_1_F_71_Clarinet,6,train
44100,41,F,Pipe Timbres,41_1_F_72_Piccolo.wav,1,5,3,false,Piccolo,72,41_1_F_72_Piccolo,2,train
44100,41,F,Pipe Timbres,41_1_F_73_Flute.wav,1,5,3,false,Flute,73,41_1_F_73_Flute,19,test
44100,41,F,Pipe Timbres,41_1_F_74_Recorder.wav,1,5,3,false,Recorder,74,41_1_F_74_Recorder,17,valid
44100,41,F,Pipe Timbres,41_1_F_75_Pan_Flute.wav,1,5,3,false,Pan Flute,75,41_1_F_75_Pan_Flute,6,train
44100,41,F,Pipe Timbres,41_1_F_76_Bottle_Blow.wav,1,5,3,false,Bottle Blow,76,41_1_F_76_Bottle_Blow,1,train
44100,41,F,Pipe Timbres,41_1_F_79_Ocarina.wav,1,5,3,false,Ocarina,79,41_1_F_79_Ocarina,14,train
44100,41,F,Synth Lead,41_1_F_80_Square_Wave_Lead.wav,1,5,3,false,Square Wave Lead,80,41_1_F_80_Square_Wave_Lead,18,test
44100,41,F,Synth Lead,41_1_F_81_Sawtooth_Wave_Lead.wav,1,5,3,false,Sawtooth Wave Lead,81,41_1_F_81_Sawtooth_Wave_Lead,13,train
44100,41,F,Synth Lead,41_1_F_82_Calliope_Lead.wav,1,5,3,false,Calliope Lead,82,41_1_F_82_Calliope_Lead,9,train
44100,41,F,Synth Lead,41_1_F_83_Chiff_Lead.wav,1,5,3,false,Chiff Lead,83,41_1_F_83_Chiff_Lead,16,valid
44100,41,F,Synth Lead,41_1_F_84_Charang_Lead.wav,1,5,3,false,Charang Lead,84,41_1_F_84_Charang_Lead,12,train
44100,41,F,Synth Lead,41_1_F_85_Voice_Lead.wav,1,5,3,false,Voice Lead,85,41_1_F_85_Voice_Lead,6,train
44100,41,F,Synth Lead,41_1_F_87_Bass_Lead.wav,1,5,3,false,Bass Lead,87,41_1_F_87_Bass_Lead,17,valid
44100,41,F,Synth Pad,41_1_F_88_New_Age_Pad.wav,1,5,3,false,New Age Pad,88,41_1_F_88_New_Age_Pad,14,train
44100,41,F,Synth Pad,41_1_F_89_Warm_Pad.wav,1,5,3,false,Warm Pad,89,41_1_F_89_Warm_Pad,15,valid
44100,41,F,Synth Pad,41_1_F_90_Polysynth_Pad.wav,1,5,3,false,Polysynth Pad,90,41_1_F_90_Polysynth_Pad,4,train
44100,41,F,Synth Pad,41_1_F_91_Choir_Pad.wav,1,5,3,false,Choir Pad,91,41_1_F_91_Choir_Pad,5,train
44100,41,F,Synth Pad,41_1_F_92_Bowed_Pad.wav,1,5,3,false,Bowed Pad,92,41_1_F_92_Bowed_Pad,12,train
44100,41,F,Synth Pad,41_1_F_93_Metallic_Pad.wav,1,5,3,false,Metallic Pad,93,41_1_F_93_Metallic_Pad,18,test
44100,41,F,Synth Pad,41_1_F_94_Halo_Pad.wav,1,5,3,false,Halo Pad,94,41_1_F_94_Halo_Pad,16,valid
44100,41,F,Synth Pad,41_1_F_95_Sweep_Pad.wav,1,5,3,false,Sweep Pad,95,41_1_F_95_Sweep_Pad,18,test
44100,41,F,Ethnic Timbres,41_1_F_104_Sitar.wav,1,5,3,false,Sitar,104,41_1_F_104_Sitar,19,test
44100,41,F,Ethnic Timbres,41_1_F_105_Banjo.wav,1,5,3,false,Banjo,105,41_1_F_105_Banjo,5,train
44100,41,F,Ethnic Timbres,41_1_F_106_Shamisen.wav,1,5,3,false,Shamisen,106,41_1_F_106_Shamisen,3,train
44100,41,F,Ethnic Timbres,41_1_F_107_Koto.wav,1,5,3,false,Koto,107,41_1_F_107_Koto,11,train
44100,41,F,Ethnic Timbres,41_1_F_108_Kalimba.wav,1,5,3,false,Kalimba,108,41_1_F_108_Kalimba,7,train
44100,41,F,Ethnic Timbres,41_1_F_109_Bagpipe.wav,1,5,3,false,Bagpipe,109,41_1_F_109_Bagpipe,1,train
44100,41,F,Ethnic Timbres,41_1_F_110_Fiddle.wav,1,5,3,false,Fiddle,110,41_1_F_110_Fiddle,2,train
44100,41,F,Ethnic Timbres,41_1_F_111_Shanai.wav,1,5,3,false,Shanai,111,41_1_F_111_Shanai,10,train
44100,42,F#,Piano Timbres,42_1_F#_0_Acoustic_Grand_Piano.wav,1,6,3,true,Acoustic Grand Piano,0,42_1_F#_0_Acoustic_Grand_Piano,10,train
44100,42,F#,Piano Timbres,42_1_F#_1_Bright_Acoustic_Piano.wav,1,6,3,true,Bright Acoustic Piano,1,42_1_F#_1_Bright_Acoustic_Piano,14,train
44100,42,F#,Piano Timbres,42_1_F#_2_Electric_Grand_Piano.wav,1,6,3,true,Electric Grand Piano,2,42_1_F#_2_Electric_Grand_Piano,15,valid
44100,42,F#,Piano Timbres,42_1_F#_3_Honky-tonk_Piano.wav,1,6,3,true,Honky-tonk Piano,3,42_1_F#_3_Honky-tonk_Piano,12,train
44100,42,F#,Piano Timbres,42_1_F#_4_Rhodes_Piano.wav,1,6,3,true,Rhodes Piano,4,42_1_F#_4_Rhodes_Piano,19,test
44100,42,F#,Piano Timbres,42_1_F#_5_Chorused_Piano.wav,1,6,3,true,Chorused Piano,5,42_1_F#_5_Chorused_Piano,7,train
44100,42,F#,Piano Timbres,42_1_F#_6_Harpsichord.wav,1,6,3,true,Harpsichord,6,42_1_F#_6_Harpsichord,19,test
44100,42,F#,Piano Timbres,42_1_F#_7_Clavinet.wav,1,6,3,true,Clavinet,7,42_1_F#_7_Clavinet,16,valid
44100,42,F#,Chromatic Percussion,42_1_F#_10_Music_Box.wav,1,6,3,true,Music Box,10,42_1_F#_10_Music_Box,6,train
44100,42,F#,Chromatic Percussion,42_1_F#_11_Vibraphone.wav,1,6,3,true,Vibraphone,11,42_1_F#_11_Vibraphone,2,train
44100,42,F#,Chromatic Percussion,42_1_F#_12_Marimba.wav,1,6,3,true,Marimba,12,42_1_F#_12_Marimba,19,test
44100,42,F#,Chromatic Percussion,42_1_F#_13_Xylophone.wav,1,6,3,true,Xylophone,13,42_1_F#_13_Xylophone,11,train
44100,42,F#,Chromatic Percussion,42_1_F#_15_Dulcimer.wav,1,6,3,true,Dulcimer,15,42_1_F#_15_Dulcimer,20,test
44100,42,F#,Organ Timbres,42_1_F#_16_Hammond_Organ.wav,1,6,3,true,Hammond Organ,16,42_1_F#_16_Hammond_Organ,11,train
44100,42,F#,Organ Timbres,42_1_F#_17_Percussive_Organ.wav,1,6,3,true,Percussive Organ,17,42_1_F#_17_Percussive_Organ,15,valid
44100,42,F#,Organ Timbres,42_1_F#_18_Rock_Organ.wav,1,6,3,true,Rock Organ,18,42_1_F#_18_Rock_Organ,8,train
44100,42,F#,Organ Timbres,42_1_F#_19_Church_Organ.wav,1,6,3,true,Church Organ,19,42_1_F#_19_Church_Organ,16,valid
44100,42,F#,Organ Timbres,42_1_F#_20_Reed_Organ.wav,1,6,3,true,Reed Organ,20,42_1_F#_20_Reed_Organ,5,train
44100,42,F#,Guitar Timbres,42_1_F#_24_Acoustic_Nylon_Guitar.wav,1,6,3,true,Acoustic Nylon Guitar,24,42_1_F#_24_Acoustic_Nylon_Guitar,11,train
44100,42,F#,Guitar Timbres,42_1_F#_25_Acoustic_Steel_Guitar.wav,1,6,3,true,Acoustic Steel Guitar,25,42_1_F#_25_Acoustic_Steel_Guitar,19,test
44100,42,F#,Guitar Timbres,42_1_F#_26_Electric_Jazz_Guitar.wav,1,6,3,true,Electric Jazz Guitar,26,42_1_F#_26_Electric_Jazz_Guitar,9,train
44100,42,F#,Guitar Timbres,42_1_F#_27_Electric_Clean_Guitar.wav,1,6,3,true,Electric Clean Guitar,27,42_1_F#_27_Electric_Clean_Guitar,2,train
44100,42,F#,Guitar Timbres,42_1_F#_28_Electric_Muted_Guitar.wav,1,6,3,true,Electric Muted Guitar,28,42_1_F#_28_Electric_Muted_Guitar,1,train
44100,42,F#,Guitar Timbres,42_1_F#_29_Overdriven_Guitar.wav,1,6,3,true,Overdriven Guitar,29,42_1_F#_29_Overdriven_Guitar,5,train
44100,42,F#,Guitar Timbres,42_1_F#_30_Distortion_Guitar.wav,1,6,3,true,Distortion Guitar,30,42_1_F#_30_Distortion_Guitar,7,train
44100,42,F#,Bass Timbres,42_1_F#_32_Acoustic_Bass.wav,1,6,3,true,Acoustic Bass,32,42_1_F#_32_Acoustic_Bass,11,train
44100,42,F#,Bass Timbres,42_1_F#_33_Fingered_Electric_Bass.wav,1,6,3,true,Fingered Electric Bass,33,42_1_F#_33_Fingered_Electric_Bass,4,train
44100,42,F#,Bass Timbres,42_1_F#_34_Plucked_Electric_Bass.wav,1,6,3,true,Plucked Electric Bass,34,42_1_F#_34_Plucked_Electric_Bass,11,train
44100,42,F#,Bass Timbres,42_1_F#_35_Fretless_Bass.wav,1,6,3,true,Fretless Bass,35,42_1_F#_35_Fretless_Bass,2,train
44100,42,F#,Bass Timbres,42_1_F#_36_Slap_Bass_1.wav,1,6,3,true,Slap Bass 1,36,42_1_F#_36_Slap_Bass_1,12,train
44100,42,F#,Bass Timbres,42_1_F#_37_Slap_Bass_2.wav,1,6,3,true,Slap Bass 2,37,42_1_F#_37_Slap_Bass_2,15,valid
44100,42,F#,Bass Timbres,42_1_F#_38_Synth_Bass_1.wav,1,6,3,true,Synth Bass 1,38,42_1_F#_38_Synth_Bass_1,18,test
44100,42,F#,Bass Timbres,42_1_F#_39_Synth_Bass_2.wav,1,6,3,true,Synth Bass 2,39,42_1_F#_39_Synth_Bass_2,12,train
44100,42,F#,String Timbres,42_1_F#_40_Violin.wav,1,6,3,true,Violin,40,42_1_F#_40_Violin,4,train
44100,42,F#,String Timbres,42_1_F#_41_Viola.wav,1,6,3,true,Viola,41,42_1_F#_41_Viola,5,train
44100,42,F#,String Timbres,42_1_F#_42_Cello.wav,1,6,3,true,Cello,42,42_1_F#_42_Cello,10,train
44100,42,F#,String Timbres,42_1_F#_43_Contrabass.wav,1,6,3,true,Contrabass,43,42_1_F#_43_Contrabass,14,train
44100,42,F#,String Timbres,42_1_F#_44_Tremolo_Strings.wav,1,6,3,true,Tremolo Strings,44,42_1_F#_44_Tremolo_Strings,4,train
44100,42,F#,String Timbres,42_1_F#_45_Pizzicato_Strings.wav,1,6,3,true,Pizzicato Strings,45,42_1_F#_45_Pizzicato_Strings,3,train
44100,42,F#,String Timbres,42_1_F#_46_Orchestral_Harp.wav,1,6,3,true,Orchestral Harp,46,42_1_F#_46_Orchestral_Harp,16,valid
44100,42,F#,Ensemble Timbres,42_1_F#_48_String_Ensemble_1.wav,1,6,3,true,String Ensemble 1,48,42_1_F#_48_String_Ensemble_1,3,train
44100,42,F#,Ensemble Timbres,42_1_F#_49_String_Ensemble_2.wav,1,6,3,true,String Ensemble 2,49,42_1_F#_49_String_Ensemble_2,16,valid
44100,42,F#,Ensemble Timbres,42_1_F#_50_Synth_Strings_1.wav,1,6,3,true,Synth Strings 1,50,42_1_F#_50_Synth_Strings_1,9,train
44100,42,F#,Ensemble Timbres,42_1_F#_51_Synth_Strings_2.wav,1,6,3,true,Synth Strings 2,51,42_1_F#_51_Synth_Strings_2,3,train
44100,42,F#,Ensemble Timbres,"42_1_F#_52_Choir_""Aah"".wav",1,6,3,true,"Choir ""Aah""",52,"42_1_F#_52_Choir_""Aah""",12,train
44100,42,F#,Ensemble Timbres,"42_1_F#_53_Choir_""Ooh"".wav",1,6,3,true,"Choir ""Ooh""",53,"42_1_F#_53_Choir_""Ooh""",4,train
44100,42,F#,Ensemble Timbres,42_1_F#_54_Synth_Voice.wav,1,6,3,true,Synth Voice,54,42_1_F#_54_Synth_Voice,12,train
44100,42,F#,Brass Timbres,42_1_F#_56_Trumpet.wav,1,6,3,true,Trumpet,56,42_1_F#_56_Trumpet,3,train
44100,42,F#,Brass Timbres,42_1_F#_57_Trombone.wav,1,6,3,true,Trombone,57,42_1_F#_57_Trombone,15,valid
44100,42,F#,Brass Timbres,42_1_F#_58_Tuba.wav,1,6,3,true,Tuba,58,42_1_F#_58_Tuba,1,train
44100,42,F#,Brass Timbres,42_1_F#_59_Muted_Trumpet.wav,1,6,3,true,Muted Trumpet,59,42_1_F#_59_Muted_Trumpet,19,test
44100,42,F#,Brass Timbres,42_1_F#_60_French_Horn.wav,1,6,3,true,French Horn,60,42_1_F#_60_French_Horn,11,train
44100,42,F#,Brass Timbres,42_1_F#_61_Brass_Section.wav,1,6,3,true,Brass Section,61,42_1_F#_61_Brass_Section,2,train
44100,42,F#,Brass Timbres,42_1_F#_62_Synth_Brass_1.wav,1,6,3,true,Synth Brass 1,62,42_1_F#_62_Synth_Brass_1,15,valid
44100,42,F#,Brass Timbres,42_1_F#_63_Synth_Brass_2.wav,1,6,3,true,Synth Brass 2,63,42_1_F#_63_Synth_Brass_2,16,valid
44100,42,F#,Reed Timbres,42_1_F#_64_Soprano_Sax.wav,1,6,3,true,Soprano Sax,64,42_1_F#_64_Soprano_Sax,7,train
44100,42,F#,Reed Timbres,42_1_F#_65_Alto_Sax.wav,1,6,3,true,Alto Sax,65,42_1_F#_65_Alto_Sax,12,train
44100,42,F#,Reed Timbres,42_1_F#_66_Tenor_Sax.wav,1,6,3,true,Tenor Sax,66,42_1_F#_66_Tenor_Sax,5,train
44100,42,F#,Reed Timbres,42_1_F#_67_Baritone_Sax.wav,1,6,3,true,Baritone Sax,67,42_1_F#_67_Baritone_Sax,8,train
44100,42,F#,Reed Timbres,42_1_F#_68_Oboe.wav,1,6,3,true,Oboe,68,42_1_F#_68_Oboe,2,train
44100,42,F#,Reed Timbres,42_1_F#_69_English_Horn.wav,1,6,3,true,English Horn,69,42_1_F#_69_English_Horn,10,train
44100,42,F#,Reed Timbres,42_1_F#_70_Bassoon.wav,1,6,3,true,Bassoon,70,42_1_F#_70_Bassoon,11,train
44100,42,F#,Reed Timbres,42_1_F#_71_Clarinet.wav,1,6,3,true,Clarinet,71,42_1_F#_71_Clarinet,17,valid
44100,42,F#,Pipe Timbres,42_1_F#_72_Piccolo.wav,1,6,3,true,Piccolo,72,42_1_F#_72_Piccolo,16,valid
