bpm,path,reverb_level,offset_time,click_config_name,sampling_rate,midi_program_num,is_compound,time_signature_beats,time_signature_subdivision,time_signature,name,fold,set_type
120,4_4_120_bpm_default_reverb_level_0_offset_5.wav,0,0.8274,default,44100,0,0,4,4,"(4, 4)",4_4_120_bpm_default_reverb_level_0_offset_5,5,train
120,4_4_120_bpm_default_reverb_level_0_offset_6.wav,0,0.9442,default,44100,0,0,4,4,"(4, 4)",4_4_120_bpm_default_reverb_level_0_offset_6,13,train
120,4_4_120_bpm_default_reverb_level_0_offset_7.wav,0,0.4383,default,44100,0,0,4,4,"(4, 4)",4_4_120_bpm_default_reverb_level_0_offset_7,8,train
120,4_4_120_bpm_default_reverb_level_0_offset_8.wav,0,0.1485,default,44100,0,0,4,4,"(4, 4)",4_4_120_bpm_default_reverb_level_0_offset_8,14,train
120,4_4_120_bpm_default_reverb_level_0_offset_9.wav,0,0.9102,default,44100,0,0,4,4,"(4, 4)",4_4_120_bpm_default_reverb_level_0_offset_9,8,train
120,4_4_120_bpm_woodblock_dark_reverb_level_0_offset_0.wav,0,0.0445,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_0_offset_0,5,train
120,4_4_120_bpm_woodblock_dark_reverb_level_0_offset_1.wav,0,0.2886,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_0_offset_1,18,test
120,4_4_120_bpm_woodblock_dark_reverb_level_0_offset_2.wav,0,0.1918,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_0_offset_2,10,train
120,4_4_120_bpm_woodblock_dark_reverb_level_0_offset_3.wav,0,0.2285,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_0_offset_3,19,test
120,4_4_120_bpm_woodblock_dark_reverb_level_0_offset_4.wav,0,0.8946,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_0_offset_4,5,train
120,4_4_120_bpm_woodblock_dark_reverb_level_0_offset_5.wav,0,0.649,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_0_offset_5,8,train
120,4_4_120_bpm_woodblock_dark_reverb_level_0_offset_6.wav,0,0.4504,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_0_offset_6,11,train
120,4_4_120_bpm_woodblock_dark_reverb_level_0_offset_7.wav,0,0.182,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_0_offset_7,19,test
120,4_4_120_bpm_woodblock_dark_reverb_level_0_offset_8.wav,0,0.9722,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_0_offset_8,1,train
120,4_4_120_bpm_woodblock_dark_reverb_level_0_offset_9.wav,0,0.0175,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_0_offset_9,8,train
120,4_4_120_bpm_woodblock_light_reverb_level_0_offset_0.wav,0,0.784,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_0_offset_0,7,train
120,4_4_120_bpm_woodblock_light_reverb_level_0_offset_1.wav,0,0.4536,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_0_offset_1,4,train
120,4_4_120_bpm_woodblock_light_reverb_level_0_offset_2.wav,0,0.0504,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_0_offset_2,15,valid
120,4_4_120_bpm_woodblock_light_reverb_level_0_offset_3.wav,0,0.3295,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_0_offset_3,9,train
120,4_4_120_bpm_woodblock_light_reverb_level_0_offset_4.wav,0,0.0982,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_0_offset_4,9,train
120,4_4_120_bpm_woodblock_light_reverb_level_0_offset_5.wav,0,0.8833,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_0_offset_5,11,train
120,4_4_120_bpm_woodblock_light_reverb_level_0_offset_6.wav,0,0.222,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_0_offset_6,7,train
120,4_4_120_bpm_woodblock_light_reverb_level_0_offset_7.wav,0,0.4173,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_0_offset_7,3,train
120,4_4_120_bpm_woodblock_light_reverb_level_0_offset_8.wav,0,0.0272,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_0_offset_8,16,valid
120,4_4_120_bpm_woodblock_light_reverb_level_0_offset_9.wav,0,0.4103,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_0_offset_9,14,train
120,4_4_120_bpm_taiko_reverb_level_0_offset_0.wav,0,0.0481,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_0_offset_0,12,train
120,4_4_120_bpm_taiko_reverb_level_0_offset_1.wav,0,0.4612,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_0_offset_1,20,test
120,4_4_120_bpm_taiko_reverb_level_0_offset_2.wav,0,0.8255,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_0_offset_2,18,test
120,4_4_120_bpm_taiko_reverb_level_0_offset_3.wav,0,0.3208,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_0_offset_3,4,train
120,4_4_120_bpm_taiko_reverb_level_0_offset_4.wav,0,0.2067,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_0_offset_4,5,train
120,4_4_120_bpm_taiko_reverb_level_0_offset_5.wav,0,0.0556,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_0_offset_5,7,train
120,4_4_120_bpm_taiko_reverb_level_0_offset_6.wav,0,0.851,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_0_offset_6,14,train
120,4_4_120_bpm_taiko_reverb_level_0_offset_7.wav,0,0.4587,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_0_offset_7,9,train
120,4_4_120_bpm_taiko_reverb_level_0_offset_8.wav,0,0.9353,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_0_offset_8,9,train
120,4_4_120_bpm_taiko_reverb_level_0_offset_9.wav,0,0.2312,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_0_offset_9,2,train
120,4_4_120_bpm_synth_drum_reverb_level_0_offset_0.wav,0,0.1252,synth_drum,44100,118,0,4,4,"(4, 4)",4_4_120_bpm_synth_drum_reverb_level_0_offset_0,15,valid
120,4_4_120_bpm_synth_drum_reverb_level_0_offset_1.wav,0,0.6325,synth_drum,44100,118,0,4,4,"(4, 4)",4_4_120_bpm_synth_drum_reverb_level_0_offset_1,13,train
120,4_4_120_bpm_synth_drum_reverb_level_0_offset_2.wav,0,0.7003,synth_drum,44100,118,0,4,4,"(4, 4)",4_4_120_bpm_synth_drum_reverb_level_0_offset_2,18,test
120,4_4_120_bpm_synth_drum_reverb_level_0_offset_3.wav,0,0.807,synth_drum,44100,118,0,4,4,"(4, 4)",4_4_120_bpm_synth_drum_reverb_level_0_offset_3,20,test
120,4_4_120_bpm_synth_drum_reverb_level_0_offset_4.wav,0,0.0917,synth_drum,44100,118,0,4,4,"(4, 4)",4_4_120_bpm_synth_drum_reverb_level_0_offset_4,11,train
120,4_4_120_bpm_synth_drum_reverb_level_0_offset_5.wav,0,0.0295,synth_drum,44100,118,0,4,4,"(4, 4)",4_4_120_bpm_synth_drum_reverb_level_0_offset_5,17,valid
120,4_4_120_bpm_synth_drum_reverb_level_0_offset_6.wav,0,0.6462,synth_drum,44100,118,0,4,4,"(4, 4)",4_4_120_bpm_synth_drum_reverb_level_0_offset_6,7,train
120,4_4_120_bpm_synth_drum_reverb_level_0_offset_7.wav,0,0.2346,synth_drum,44100,118,0,4,4,"(4, 4)",4_4_120_bpm_synth_drum_reverb_level_0_offset_7,2,train
120,4_4_120_bpm_synth_drum_reverb_level_0_offset_8.wav,0,0.9074,synth_drum,44100,118,0,4,4,"(4, 4)",4_4_120_bpm_synth_drum_reverb_level_0_offset_8,17,valid
120,4_4_120_bpm_synth_drum_reverb_level_0_offset_9.wav,0,0.2897,synth_drum,44100,118,0,4,4,"(4, 4)",4_4_120_bpm_synth_drum_reverb_level_0_offset_9,19,test
120,4_4_120_bpm_default_reverb_level_1_offset_0.wav,1,0.94,default,44100,0,0,4,4,"(4, 4)",4_4_120_bpm_default_reverb_level_1_offset_0,3,train
120,4_4_120_bpm_default_reverb_level_1_offset_1.wav,1,0.3105,default,44100,0,0,4,4,"(4, 4)",4_4_120_bpm_default_reverb_level_1_offset_1,8,train
120,4_4_120_bpm_default_reverb_level_1_offset_2.wav,1,0.937,default,44100,0,0,4,4,"(4, 4)",4_4_120_bpm_default_reverb_level_1_offset_2,3,train
120,4_4_120_bpm_default_reverb_level_1_offset_3.wav,1,0.0724,default,44100,0,0,4,4,"(4, 4)",4_4_120_bpm_default_reverb_level_1_offset_3,1,train
120,4_4_120_bpm_default_reverb_level_1_offset_4.wav,1,0.89,default,44100,0,0,4,4,"(4, 4)",4_4_120_bpm_default_reverb_level_1_offset_4,8,train
120,4_4_120_bpm_default_reverb_level_1_offset_5.wav,1,0.0574,default,44100,0,0,4,4,"(4, 4)",4_4_120_bpm_default_reverb_level_1_offset_5,17,valid
120,4_4_120_bpm_default_reverb_level_1_offset_6.wav,1,0.4496,default,44100,0,0,4,4,"(4, 4)",4_4_120_bpm_default_reverb_level_1_offset_6,10,train
120,4_4_120_bpm_default_reverb_level_1_offset_7.wav,1,0.2449,default,44100,0,0,4,4,"(4, 4)",4_4_120_bpm_default_reverb_level_1_offset_7,6,train
120,4_4_120_bpm_default_reverb_level_1_offset_8.wav,1,0.6552,default,44100,0,0,4,4,"(4, 4)",4_4_120_bpm_default_reverb_level_1_offset_8,3,train
120,4_4_120_bpm_default_reverb_level_1_offset_9.wav,1,0.9276,default,44100,0,0,4,4,"(4, 4)",4_4_120_bpm_default_reverb_level_1_offset_9,2,train
120,4_4_120_bpm_woodblock_dark_reverb_level_1_offset_0.wav,1,0.4762,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_1_offset_0,13,train
120,4_4_120_bpm_woodblock_dark_reverb_level_1_offset_1.wav,1,0.3743,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_1_offset_1,16,valid
120,4_4_120_bpm_woodblock_dark_reverb_level_1_offset_2.wav,1,0.7888,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_1_offset_2,14,train
120,4_4_120_bpm_woodblock_dark_reverb_level_1_offset_3.wav,1,0.2972,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_1_offset_3,13,train
120,4_4_120_bpm_woodblock_dark_reverb_level_1_offset_4.wav,1,0.2246,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_1_offset_4,18,test
120,4_4_120_bpm_woodblock_dark_reverb_level_1_offset_5.wav,1,0.2663,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_1_offset_5,13,train
120,4_4_120_bpm_woodblock_dark_reverb_level_1_offset_6.wav,1,0.701,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_1_offset_6,6,train
120,4_4_120_bpm_woodblock_dark_reverb_level_1_offset_7.wav,1,0.6474,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_1_offset_7,5,train
120,4_4_120_bpm_woodblock_dark_reverb_level_1_offset_8.wav,1,0.9643,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_1_offset_8,17,valid
120,4_4_120_bpm_woodblock_dark_reverb_level_1_offset_9.wav,1,0.4574,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_1_offset_9,4,train
120,4_4_120_bpm_woodblock_light_reverb_level_1_offset_0.wav,1,0.9427,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_1_offset_0,10,train
120,4_4_120_bpm_woodblock_light_reverb_level_1_offset_1.wav,1,0.5321,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_1_offset_1,20,test
120,4_4_120_bpm_woodblock_light_reverb_level_1_offset_2.wav,1,0.7837,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_1_offset_2,12,train
120,4_4_120_bpm_woodblock_light_reverb_level_1_offset_3.wav,1,0.5878,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_1_offset_3,12,train
120,4_4_120_bpm_woodblock_light_reverb_level_1_offset_4.wav,1,0.3501,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_1_offset_4,20,test
120,4_4_120_bpm_woodblock_light_reverb_level_1_offset_5.wav,1,0.7261,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_1_offset_5,17,valid
120,4_4_120_bpm_woodblock_light_reverb_level_1_offset_6.wav,1,0.1197,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_1_offset_6,10,train
120,4_4_120_bpm_woodblock_light_reverb_level_1_offset_7.wav,1,0.9965,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_1_offset_7,19,test
120,4_4_120_bpm_woodblock_light_reverb_level_1_offset_8.wav,1,0.2972,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_1_offset_8,15,valid
120,4_4_120_bpm_woodblock_light_reverb_level_1_offset_9.wav,1,0.6036,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_1_offset_9,7,train
120,4_4_120_bpm_taiko_reverb_level_1_offset_0.wav,1,0.2521,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_1_offset_0,6,train
120,4_4_120_bpm_taiko_reverb_level_1_offset_1.wav,1,0.9525,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_1_offset_1,15,valid
120,4_4_120_bpm_taiko_reverb_level_1_offset_2.wav,1,0.5532,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_1_offset_2,4,train
120,4_4_120_bpm_taiko_reverb_level_1_offset_3.wav,1,0.1164,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_1_offset_3,4,train
120,4_4_120_bpm_taiko_reverb_level_1_offset_4.wav,1,0.5327,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_1_offset_4,20,test
120,4_4_120_bpm_taiko_reverb_level_1_offset_5.wav,1,0.6547,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_1_offset_5,1,train
120,4_4_120_bpm_taiko_reverb_level_1_offset_6.wav,1,0.0214,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_1_offset_6,17,valid
120,4_4_120_bpm_taiko_reverb_level_1_offset_7.wav,1,0.742,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_1_offset_7,16,valid
120,4_4_120_bpm_taiko_reverb_level_1_offset_8.wav,1,0.8843,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_1_offset_8,11,train
120,4_4_120_bpm_taiko_reverb_level_1_offset_9.wav,1,0.8733,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_1_offset_9,4,train
120,4_4_120_bpm_synth_drum_reverb_level_1_offset_0.wav,1,0.2261,synth_drum,44100,118,0,4,4,"(4, 4)",4_4_120_bpm_synth_drum_reverb_level_1_offset_0,10,train
120,4_4_120_bpm_synth_drum_reverb_level_1_offset_1.wav,1,0.9935,synth_drum,44100,118,0,4,4,"(4, 4)",4_4_120_bpm_synth_drum_reverb_level_1_offset_1,10,train
120,4_4_120_bpm_synth_drum_reverb_level_1_offset_2.wav,1,0.6192,synth_drum,44100,118,0,4,4,"(4, 4)",4_4_120_bpm_synth_drum_reverb_level_1_offset_2,6,train
120,4_4_120_bpm_synth_drum_reverb_level_1_offset_3.wav,1,0.574,synth_drum,44100,118,0,4,4,"(4, 4)",4_4_120_bpm_synth_drum_reverb_level_1_offset_3,18,test
120,4_4_120_bpm_synth_drum_reverb_level_1_offset_4.wav,1,0.8237,synth_drum,44100,118,0,4,4,"(4, 4)",4_4_120_bpm_synth_drum_reverb_level_1_offset_4,1,train
120,4_4_120_bpm_synth_drum_reverb_level_1_offset_5.wav,1,0.9024,synth_drum,44100,118,0,4,4,"(4, 4)",4_4_120_bpm_synth_drum_reverb_level_1_offset_5,14,train
120,4_4_120_bpm_synth_drum_reverb_level_1_offset_6.wav,1,0.119,synth_drum,44100,118,0,4,4,"(4, 4)",4_4_120_bpm_synth_drum_reverb_level_1_offset_6,11,train
120,4_4_120_bpm_synth_drum_reverb_level_1_offset_7.wav,1,0.6103,synth_drum,44100,118,0,4,4,"(4, 4)",4_4_120_bpm_synth_drum_reverb_level_1_offset_7,15,valid
120,4_4_120_bpm_synth_drum_reverb_level_1_offset_8.wav,1,0.6973,synth_drum,44100,118,0,4,4,"(4, 4)",4_4_120_bpm_synth_drum_reverb_level_1_offset_8,16,valid
120,4_4_120_bpm_synth_drum_reverb_level_1_offset_9.wav,1,0.8044,synth_drum,44100,118,0,4,4,"(4, 4)",4_4_120_bpm_synth_drum_reverb_level_1_offset_9,9,train
120,4_4_120_bpm_default_reverb_level_2_offset_0.wav,2,0.8608,default,44100,0,0,4,4,"(4, 4)",4_4_120_bpm_default_reverb_level_2_offset_0,3,train
120,4_4_120_bpm_default_reverb_level_2_offset_1.wav,2,0.643,default,44100,0,0,4,4,"(4, 4)",4_4_120_bpm_default_reverb_level_2_offset_1,18,test
120,4_4_120_bpm_default_reverb_level_2_offset_2.wav,2,0.2019,default,44100,0,0,4,4,"(4, 4)",4_4_120_bpm_default_reverb_level_2_offset_2,10,train
120,4_4_120_bpm_default_reverb_level_2_offset_3.wav,2,0.0904,default,44100,0,0,4,4,"(4, 4)",4_4_120_bpm_default_reverb_level_2_offset_3,18,test
120,4_4_120_bpm_default_reverb_level_2_offset_4.wav,2,0.2036,default,44100,0,0,4,4,"(4, 4)",4_4_120_bpm_default_reverb_level_2_offset_4,4,train
120,4_4_120_bpm_default_reverb_level_2_offset_5.wav,2,0.6805,default,44100,0,0,4,4,"(4, 4)",4_4_120_bpm_default_reverb_level_2_offset_5,13,train
120,4_4_120_bpm_default_reverb_level_2_offset_6.wav,2,0.4555,default,44100,0,0,4,4,"(4, 4)",4_4_120_bpm_default_reverb_level_2_offset_6,2,train
120,4_4_120_bpm_default_reverb_level_2_offset_7.wav,2,0.5249,default,44100,0,0,4,4,"(4, 4)",4_4_120_bpm_default_reverb_level_2_offset_7,6,train
120,4_4_120_bpm_default_reverb_level_2_offset_8.wav,2,0.6124,default,44100,0,0,4,4,"(4, 4)",4_4_120_bpm_default_reverb_level_2_offset_8,4,train
120,4_4_120_bpm_default_reverb_level_2_offset_9.wav,2,0.9107,default,44100,0,0,4,4,"(4, 4)",4_4_120_bpm_default_reverb_level_2_offset_9,7,train
120,4_4_120_bpm_woodblock_dark_reverb_level_2_offset_0.wav,2,0.039,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_2_offset_0,15,valid
120,4_4_120_bpm_woodblock_dark_reverb_level_2_offset_1.wav,2,0.2983,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_2_offset_1,5,train
120,4_4_120_bpm_woodblock_dark_reverb_level_2_offset_2.wav,2,0.2455,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_2_offset_2,1,train
120,4_4_120_bpm_woodblock_dark_reverb_level_2_offset_3.wav,2,0.9559,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_2_offset_3,5,train
120,4_4_120_bpm_woodblock_dark_reverb_level_2_offset_4.wav,2,0.4501,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_2_offset_4,11,train
120,4_4_120_bpm_woodblock_dark_reverb_level_2_offset_5.wav,2,0.6241,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_2_offset_5,12,train
120,4_4_120_bpm_woodblock_dark_reverb_level_2_offset_6.wav,2,0.4294,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_2_offset_6,9,train
120,4_4_120_bpm_woodblock_dark_reverb_level_2_offset_7.wav,2,0.1514,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_2_offset_7,9,train
120,4_4_120_bpm_woodblock_dark_reverb_level_2_offset_8.wav,2,0.0918,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_2_offset_8,3,train
120,4_4_120_bpm_woodblock_dark_reverb_level_2_offset_9.wav,2,0.6929,woodblock_dark,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_dark_reverb_level_2_offset_9,1,train
120,4_4_120_bpm_woodblock_light_reverb_level_2_offset_0.wav,2,0.9678,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_2_offset_0,3,train
120,4_4_120_bpm_woodblock_light_reverb_level_2_offset_1.wav,2,0.9013,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_2_offset_1,11,train
120,4_4_120_bpm_woodblock_light_reverb_level_2_offset_2.wav,2,0.9008,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_2_offset_2,2,train
120,4_4_120_bpm_woodblock_light_reverb_level_2_offset_3.wav,2,0.8561,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_2_offset_3,6,train
120,4_4_120_bpm_woodblock_light_reverb_level_2_offset_4.wav,2,0.6077,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_2_offset_4,7,train
120,4_4_120_bpm_woodblock_light_reverb_level_2_offset_5.wav,2,0.3838,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_2_offset_5,2,train
120,4_4_120_bpm_woodblock_light_reverb_level_2_offset_6.wav,2,0.7004,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_2_offset_6,13,train
120,4_4_120_bpm_woodblock_light_reverb_level_2_offset_7.wav,2,0.3841,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_2_offset_7,9,train
120,4_4_120_bpm_woodblock_light_reverb_level_2_offset_8.wav,2,0.2579,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_2_offset_8,1,train
120,4_4_120_bpm_woodblock_light_reverb_level_2_offset_9.wav,2,0.1865,woodblock_light,44100,115,0,4,4,"(4, 4)",4_4_120_bpm_woodblock_light_reverb_level_2_offset_9,19,test
120,4_4_120_bpm_taiko_reverb_level_2_offset_0.wav,2,0.4984,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_2_offset_0,3,train
120,4_4_120_bpm_taiko_reverb_level_2_offset_1.wav,2,0.2792,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_2_offset_1,7,train
120,4_4_120_bpm_taiko_reverb_level_2_offset_2.wav,2,0.6694,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_2_offset_2,6,train
120,4_4_120_bpm_taiko_reverb_level_2_offset_3.wav,2,0.6688,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_2_offset_3,12,train
120,4_4_120_bpm_taiko_reverb_level_2_offset_4.wav,2,0.3437,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_2_offset_4,16,valid
120,4_4_120_bpm_taiko_reverb_level_2_offset_5.wav,2,0.2782,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_2_offset_5,12,train
120,4_4_120_bpm_taiko_reverb_level_2_offset_6.wav,2,0.5391,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_2_offset_6,14,train
120,4_4_120_bpm_taiko_reverb_level_2_offset_7.wav,2,0.1919,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_2_offset_7,15,valid
120,4_4_120_bpm_taiko_reverb_level_2_offset_8.wav,2,0.5551,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_2_offset_8,2,train
120,4_4_120_bpm_taiko_reverb_level_2_offset_9.wav,2,0.4315,taiko,44100,116,0,4,4,"(4, 4)",4_4_120_bpm_taiko_reverb_level_2_offset_9,5,train
120,4_4_120_bpm_synth_drum_reverb_level_2_offset_0.wav,2,0.4776,synth_drum,44100,118,0,4,4,"(4, 4)",4_4_120_bpm_synth_drum_reverb_level_2_offset_0,8,train
120,4_4_120_bpm_synth_drum_reverb_level_2_offset_1.wav,2,0.0703,synth_drum,44100,118,0,4,4,"(4, 4)",4_4_120_bpm_synth_drum_reverb_level_2_offset_1,12,train
120,4_4_120_bpm_synth_drum_reverb_level_2_offset_2.wav,2,0.9139,synth_drum,44100,118,0,4,4,"(4, 4)",4_4_120_bpm_synth_drum_reverb_level_2_offset_2,1,train
120,4_4_120_bpm_synth_drum_reverb_level_2_offset_3.wav,2,0.0447,synth_drum,44100,118,0,4,4,"(4, 4)",4_4_120_bpm_synth_drum_reverb_level_2_offset_3,8,train
120,4_4_120_bpm_synth_drum_reverb_level_2_offset_4.wav,2,0.1253,synth_drum,44100,118,0,4,4,"(4, 4)",4_4_120_bpm_synth_drum_reverb_level_2_offset_4,6,train
120,4_4_120_bpm_synth_drum_reverb_level_2_offset_5.wav,2,0.86,synth_drum,44100,118,0,4,4,"(4, 4)",4_4_120_bpm_synth_drum_reverb_level_2_offset_5,19,test
120,4_4_120_bpm_synth_drum_reverb_level_2_offset_6.wav,2,0.1774,synth_drum,44100,118,0,4,4,"(4, 4)",4_4_120_bpm_synth_drum_reverb_level_2_offset_6,20,test
